Work Step Code,Work Step Name,Scope Item Code,Delivery Method Code,Cost Component Code,Work Step Sequence,Included by Default,Notes
WS-DRAIN-RWC-QA-01,Capture QA records and as-builts,SI-DRAIN-RWC,DM-DRAIN-RWC-STD,CC-QA,10,Yes,
WS-DRAIN-RWC-QA-02,Final inspection and closeout,SI-DRAIN-RWC,DM-DRAIN-RWC-STD,CC-QA,20,Yes,
WS-DRAIN-RWT-PRESTART-01,Review drawings and records,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-PRESTART,10,Yes,
WS-DRAIN-RWT-PRESTART-02,Confirm site constraints and controls,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-PRESTART,20,Yes,
WS-DRAIN-RWT-PRESTART-03,Set out work location,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-PRESTART,30,Yes,
WS-DRAIN-RWT-LOCATE-01,Mark out known and suspected services,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-LOCATE,10,Conditional,
WS-DRAIN-RWT-LOCATE-02,Correlate locator information,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-LOCATE,20,Conditional,
WS-DRAIN-RWT-PROVE-01,Undertake proving / potholing / NDD,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-PROVE,10,Conditional,
WS-DRAIN-RWT-PROVE-02,Confirm asset location and depth,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-PROVE,20,Conditional,
WS-DRAIN-RWT-BREAKOUT-01,Break out existing surface,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-BREAKOUT,10,Conditional,
WS-DRAIN-RWT-BREAKOUT-02,Remove breakout material,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-BREAKOUT,20,Conditional,
WS-DRAIN-RWT-EXC-01,Excavate work area,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-EXC,10,Yes,
WS-DRAIN-RWT-EXC-02,Trim formation / sidewalls / base,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-EXC,20,Yes,
WS-DRAIN-RWT-SPOIL-01,Classify spoil,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-SPOIL,10,Yes,
WS-DRAIN-RWT-SPOIL-02,Stockpile / haul / dispose spoil,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-SPOIL,20,Yes,
WS-DRAIN-RWT-BEDDING-01,Place bedding / blinding / levelling layer,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-BEDDING,10,Conditional,
WS-DRAIN-RWT-INSTALL-01,Install main item,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-INSTALL,10,Yes,
WS-DRAIN-RWT-BFILL-01,Backfill in lifts,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-BFILL,10,Conditional,
WS-DRAIN-RWT-BFILL-02,Compact backfill / placed material,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-BFILL,20,Conditional,
WS-DRAIN-RWT-REINSTATE-01,Reinstate local surface,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-REINSTATE,10,Conditional,
WS-DRAIN-RWT-QA-01,Capture QA records and as-builts,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-QA,10,Yes,
WS-DRAIN-RWT-QA-02,Final inspection and closeout,SI-DRAIN-RWT,DM-DRAIN-RWT-STD,CC-QA,20,Yes,
WS-FENCE-PERSG-PRESTART-01,Review drawings and records,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-PRESTART,10,Yes,
WS-FENCE-PERSG-PRESTART-02,Confirm site constraints and controls,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-PRESTART,20,Yes,
WS-FENCE-PERSG-PRESTART-03,Set out work location,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-PRESTART,30,Yes,
WS-FENCE-PERSG-BREAKOUT-01,Break out existing surface,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-BREAKOUT,10,Conditional,
WS-FENCE-PERSG-BREAKOUT-02,Remove breakout material,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-BREAKOUT,20,Conditional,
WS-FENCE-PERSG-EXC-01,Excavate work area,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-EXC,10,Conditional,
WS-FENCE-PERSG-EXC-02,Trim formation / sidewalls / base,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-EXC,20,Conditional,
WS-FENCE-PERSG-INSTALL-01,Install main item,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-INSTALL,10,Yes,
WS-FENCE-PERSG-TIEIN-01,Form tie-ins / penetrations / edges,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-TIEIN,10,Conditional,
WS-FENCE-PERSG-BFILL-01,Backfill in lifts,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-BFILL,10,Conditional,
WS-FENCE-PERSG-BFILL-02,Compact backfill / placed material,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-BFILL,20,Conditional,
WS-FENCE-PERSG-REINSTATE-01,Reinstate local surface,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-REINSTATE,10,Conditional,
WS-FENCE-PERSG-QA-01,Capture QA records and as-builts,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-QA,10,Yes,
WS-FENCE-PERSG-QA-02,Final inspection and closeout,SI-FENCE-PERSG,DM-FENCE-PERSG,CC-QA,20,Yes,
WS-FENCE-VEHG-PRESTART-01,Review drawings and records,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-PRESTART,10,Yes,
WS-FENCE-VEHG-PRESTART-02,Confirm site constraints and controls,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-PRESTART,20,Yes,
WS-FENCE-VEHG-PRESTART-03,Set out work location,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-PRESTART,30,Yes,
WS-FENCE-VEHG-BREAKOUT-01,Break out existing surface,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-BREAKOUT,10,Conditional,
WS-FENCE-VEHG-BREAKOUT-02,Remove breakout material,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-BREAKOUT,20,Conditional,
WS-FENCE-VEHG-EXC-01,Excavate work area,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-EXC,10,Conditional,
WS-FENCE-VEHG-EXC-02,Trim formation / sidewalls / base,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-EXC,20,Conditional,
WS-FENCE-VEHG-INSTALL-01,Install main item,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-INSTALL,10,Yes,
WS-FENCE-VEHG-TIEIN-01,Form tie-ins / penetrations / edges,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-TIEIN,10,Conditional,
WS-FENCE-VEHG-BFILL-01,Backfill in lifts,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-BFILL,10,Conditional,
WS-FENCE-VEHG-BFILL-02,Compact backfill / placed material,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-BFILL,20,Conditional,
WS-FENCE-VEHG-REINSTATE-01,Reinstate local surface,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-REINSTATE,10,Conditional,
WS-FENCE-VEHG-QA-01,Capture QA records and as-builts,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-QA,10,Yes,
WS-FENCE-VEHG-QA-02,Final inspection and closeout,SI-FENCE-VEHG,DM-FENCE-VEHG,CC-QA,20,Yes,
WS-FENCE-REM-PRESTART-01,Review drawings and records,SI-FENCE-REM,DM-FENCE-REM,CC-PRESTART,10,Yes,
WS-FENCE-REM-PRESTART-02,Confirm site constraints and controls,SI-FENCE-REM,DM-FENCE-REM,CC-PRESTART,20,Yes,
WS-FENCE-REM-PRESTART-03,Set out work location,SI-FENCE-REM,DM-FENCE-REM,CC-PRESTART,30,Yes,
WS-FENCE-REM-BREAKOUT-01,Break out existing surface,SI-FENCE-REM,DM-FENCE-REM,CC-BREAKOUT,10,Conditional,
WS-FENCE-REM-BREAKOUT-02,Remove breakout material,SI-FENCE-REM,DM-FENCE-REM,CC-BREAKOUT,20,Conditional,
WS-FENCE-REM-EXC-01,Excavate work area,SI-FENCE-REM,DM-FENCE-REM,CC-EXC,10,Conditional,
WS-FENCE-REM-EXC-02,Trim formation / sidewalls / base,SI-FENCE-REM,DM-FENCE-REM,CC-EXC,20,Conditional,
WS-FENCE-REM-INSTALL-01,Install main item,SI-FENCE-REM,DM-FENCE-REM,CC-INSTALL,10,Yes,
WS-FENCE-REM-TIEIN-01,Form tie-ins / penetrations / edges,SI-FENCE-REM,DM-FENCE-REM,CC-TIEIN,10,Conditional,
WS-FENCE-REM-BFILL-01,Backfill in lifts,SI-FENCE-REM,DM-FENCE-REM,CC-BFILL,10,Conditional,
WS-FENCE-REM-BFILL-02,Compact backfill / placed material,SI-FENCE-REM,DM-FENCE-REM,CC-BFILL,20,Conditional,
WS-FENCE-REM-REINSTATE-01,Reinstate local surface,SI-FENCE-REM,DM-FENCE-REM,CC-REINSTATE,10,Conditional,
WS-FENCE-REM-QA-01,Capture QA records and as-builts,SI-FENCE-REM,DM-FENCE-REM,CC-QA,10,Yes,
WS-FENCE-REM-QA-02,Final inspection and closeout,SI-FENCE-REM,DM-FENCE-REM,CC-QA,20,Yes,
WS-FENCE-RELOC-PRESTART-01,Review drawings and records,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-PRESTART,10,Yes,
WS-FENCE-RELOC-PRESTART-02,Confirm site constraints and controls,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-PRESTART,20,Yes,
WS-FENCE-RELOC-PRESTART-03,Set out work location,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-PRESTART,30,Yes,
WS-FENCE-RELOC-BREAKOUT-01,Break out existing surface,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-BREAKOUT,10,Conditional,
WS-FENCE-RELOC-BREAKOUT-02,Remove breakout material,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-BREAKOUT,20,Conditional,
WS-FENCE-RELOC-EXC-01,Excavate work area,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-EXC,10,Conditional,
WS-FENCE-RELOC-EXC-02,Trim formation / sidewalls / base,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-EXC,20,Conditional,
WS-FENCE-RELOC-INSTALL-01,Install main item,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-INSTALL,10,Yes,
WS-FENCE-RELOC-TIEIN-01,Form tie-ins / penetrations / edges,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-TIEIN,10,Conditional,
WS-FENCE-RELOC-BFILL-01,Backfill in lifts,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-BFILL,10,Conditional,
WS-FENCE-RELOC-BFILL-02,Compact backfill / placed material,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-BFILL,20,Conditional,
WS-FENCE-RELOC-REINSTATE-01,Reinstate local surface,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-REINSTATE,10,Conditional,
WS-FENCE-RELOC-QA-01,Capture QA records and as-builts,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-QA,10,Yes,
WS-FENCE-RELOC-QA-02,Final inspection and closeout,SI-FENCE-RELOC,DM-FENCE-RELOC,CC-QA,20,Yes,
WS-FENCE-STKS-PRESTART-01,Review drawings and records,SI-FENCE-STKS,DM-FENCE-STKS,CC-PRESTART,10,Yes,
WS-FENCE-STKS-PRESTART-02,Confirm site constraints and controls,SI-FENCE-STKS,DM-FENCE-STKS,CC-PRESTART,20,Yes,
WS-FENCE-STKS-PRESTART-03,Set out work location,SI-FENCE-STKS,DM-FENCE-STKS,CC-PRESTART,30,Yes,
WS-FENCE-STKS-BREAKOUT-01,Break out existing surface,SI-FENCE-STKS,DM-FENCE-STKS,CC-BREAKOUT,10,Conditional,
WS-FENCE-STKS-BREAKOUT-02,Remove breakout material,SI-FENCE-STKS,DM-FENCE-STKS,CC-BREAKOUT,20,Conditional,
WS-FENCE-STKS-EXC-01,Excavate work area,SI-FENCE-STKS,DM-FENCE-STKS,CC-EXC,10,Conditional,
WS-FENCE-STKS-EXC-02,Trim formation / sidewalls / base,SI-FENCE-STKS,DM-FENCE-STKS,CC-EXC,20,Conditional,
WS-FENCE-STKS-INSTALL-01,Install main item,SI-FENCE-STKS,DM-FENCE-STKS,CC-INSTALL,10,Yes,
WS-FENCE-STKS-TIEIN-01,Form tie-ins / penetrations / edges,SI-FENCE-STKS,DM-FENCE-STKS,CC-TIEIN,10,Conditional,
WS-FENCE-STKS-BFILL-01,Backfill in lifts,SI-FENCE-STKS,DM-FENCE-STKS,CC-BFILL,10,Conditional,
WS-FENCE-STKS-BFILL-02,Compact backfill / placed material,SI-FENCE-STKS,DM-FENCE-STKS,CC-BFILL,20,Conditional,
WS-FENCE-STKS-REINSTATE-01,Reinstate local surface,SI-FENCE-STKS,DM-FENCE-STKS,CC-REINSTATE,10,Conditional,
WS-FENCE-STKS-QA-01,Capture QA records and as-builts,SI-FENCE-STKS,DM-FENCE-STKS,CC-QA,10,Yes,
WS-FENCE-STKS-QA-02,Final inspection and closeout,SI-FENCE-STKS,DM-FENCE-STKS,CC-QA,20,Yes,
WS-FENCE-STKD-PRESTART-01,Review drawings and records,SI-FENCE-STKD,DM-FENCE-STKD,CC-PRESTART,10,Yes,
WS-FENCE-STKD-PRESTART-02,Confirm site constraints and controls,SI-FENCE-STKD,DM-FENCE-STKD,CC-PRESTART,20,Yes,
WS-FENCE-STKD-PRESTART-03,Set out work location,SI-FENCE-STKD,DM-FENCE-STKD,CC-PRESTART,30,Yes,
WS-FENCE-STKD-BREAKOUT-01,Break out existing surface,SI-FENCE-STKD,DM-FENCE-STKD,CC-BREAKOUT,10,Conditional,
WS-FENCE-STKD-BREAKOUT-02,Remove breakout material,SI-FENCE-STKD,DM-FENCE-STKD,CC-BREAKOUT,20,Conditional,
WS-FENCE-STKD-EXC-01,Excavate work area,SI-FENCE-STKD,DM-FENCE-STKD,CC-EXC,10,Conditional,
WS-FENCE-STKD-EXC-02,Trim formation / sidewalls / base,SI-FENCE-STKD,DM-FENCE-STKD,CC-EXC,20,Conditional,
WS-FENCE-STKD-INSTALL-01,Install main item,SI-FENCE-STKD,DM-FENCE-STKD,CC-INSTALL,10,Yes,
WS-FENCE-STKD-TIEIN-01,Form tie-ins / penetrations / edges,SI-FENCE-STKD,DM-FENCE-STKD,CC-TIEIN,10,Conditional,
WS-FENCE-STKD-BFILL-01,Backfill in lifts,SI-FENCE-STKD,DM-FENCE-STKD,CC-BFILL,10,Conditional,
WS-FENCE-STKD-BFILL-02,Compact backfill / placed material,SI-FENCE-STKD,DM-FENCE-STKD,CC-BFILL,20,Conditional,
WS-FENCE-STKD-REINSTATE-01,Reinstate local surface,SI-FENCE-STKD,DM-FENCE-STKD,CC-REINSTATE,10,Conditional,
WS-FENCE-STKD-QA-01,Capture QA records and as-builts,SI-FENCE-STKD,DM-FENCE-STKD,CC-QA,10,Yes,
WS-FENCE-STKD-QA-02,Final inspection and closeout,SI-FENCE-STKD,DM-FENCE-STKD,CC-QA,20,Yes,
WS-FENCE-STKREM-PRESTART-01,Review drawings and records,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-PRESTART,10,Yes,
WS-FENCE-STKREM-PRESTART-02,Confirm site constraints and controls,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-PRESTART,20,Yes,
WS-FENCE-STKREM-PRESTART-03,Set out work location,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-PRESTART,30,Yes,
WS-FENCE-STKREM-BREAKOUT-01,Break out existing surface,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-BREAKOUT,10,Conditional,
WS-FENCE-STKREM-BREAKOUT-02,Remove breakout material,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-BREAKOUT,20,Conditional,
WS-FENCE-STKREM-EXC-01,Excavate work area,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-EXC,10,Conditional,
WS-FENCE-STKREM-EXC-02,Trim formation / sidewalls / base,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-EXC,20,Conditional,
WS-FENCE-STKREM-INSTALL-01,Install main item,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-INSTALL,10,Yes,
WS-FENCE-STKREM-TIEIN-01,Form tie-ins / penetrations / edges,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-TIEIN,10,Conditional,
WS-FENCE-STKREM-BFILL-01,Backfill in lifts,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-BFILL,10,Conditional,
WS-FENCE-STKREM-BFILL-02,Compact backfill / placed material,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-BFILL,20,Conditional,
WS-FENCE-STKREM-REINSTATE-01,Reinstate local surface,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-REINSTATE,10,Conditional,
WS-FENCE-STKREM-QA-01,Capture QA records and as-builts,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-QA,10,Yes,
WS-FENCE-STKREM-QA-02,Final inspection and closeout,SI-FENCE-STKREM,DM-FENCE-STKREM,CC-QA,20,Yes,
WS-PRELIM-SITEVIS-PRESTART-01,Review drawings and records,SI-PRELIM-SITEVIS,DM-PRELIM-SITEVIS-STD,CC-PRESTART,10,Yes,
WS-PRELIM-SITEVIS-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-SITEVIS,DM-PRELIM-SITEVIS-STD,CC-PRESTART,20,Yes,
WS-PRELIM-SITEVIS-PRESTART-03,Set out work location,SI-PRELIM-SITEVIS,DM-PRELIM-SITEVIS-STD,CC-PRESTART,30,Yes,
WS-PRELIM-SITEVIS-QA-01,Capture QA records and as-builts,SI-PRELIM-SITEVIS,DM-PRELIM-SITEVIS-STD,CC-QA,10,Yes,
WS-PRELIM-SITEVIS-QA-02,Final inspection and closeout,SI-PRELIM-SITEVIS,DM-PRELIM-SITEVIS-STD,CC-QA,20,Yes,
WS-PRELIM-CONSTR-PRESTART-01,Review drawings and records,SI-PRELIM-CONSTR,DM-PRELIM-CONSTR-STD,CC-PRESTART,10,Yes,
WS-PRELIM-CONSTR-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-CONSTR,DM-PRELIM-CONSTR-STD,CC-PRESTART,20,Yes,
WS-PRELIM-CONSTR-PRESTART-03,Set out work location,SI-PRELIM-CONSTR,DM-PRELIM-CONSTR-STD,CC-PRESTART,30,Yes,
WS-PRELIM-CONSTR-QA-01,Capture QA records and as-builts,SI-PRELIM-CONSTR,DM-PRELIM-CONSTR-STD,CC-QA,10,Yes,
WS-PRELIM-CONSTR-QA-02,Final inspection and closeout,SI-PRELIM-CONSTR,DM-PRELIM-CONSTR-STD,CC-QA,20,Yes,
WS-PRELIM-SETOUT-PRESTART-01,Review drawings and records,SI-PRELIM-SETOUT,DM-PRELIM-SETOUT-STD,CC-PRESTART,10,Yes,
WS-PRELIM-SETOUT-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-SETOUT,DM-PRELIM-SETOUT-STD,CC-PRESTART,20,Yes,
WS-PRELIM-SETOUT-PRESTART-03,Set out work location,SI-PRELIM-SETOUT,DM-PRELIM-SETOUT-STD,CC-PRESTART,30,Yes,
WS-PRELIM-SETOUT-QA-01,Capture QA records and as-builts,SI-PRELIM-SETOUT,DM-PRELIM-SETOUT-STD,CC-QA,10,Yes,
WS-PRELIM-SETOUT-QA-02,Final inspection and closeout,SI-PRELIM-SETOUT,DM-PRELIM-SETOUT-STD,CC-QA,20,Yes,
WS-PRELIM-ECO-PRESTART-01,Review drawings and records,SI-PRELIM-ECO,DM-PRELIM-ECO-STD,CC-PRESTART,10,Yes,
WS-PRELIM-ECO-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-ECO,DM-PRELIM-ECO-STD,CC-PRESTART,20,Yes,
WS-PRELIM-ECO-PRESTART-03,Set out work location,SI-PRELIM-ECO,DM-PRELIM-ECO-STD,CC-PRESTART,30,Yes,
WS-PRELIM-ECO-QA-01,Capture QA records and as-builts,SI-PRELIM-ECO,DM-PRELIM-ECO-STD,CC-QA,10,Yes,
WS-PRELIM-ECO-QA-02,Final inspection and closeout,SI-PRELIM-ECO,DM-PRELIM-ECO-STD,CC-QA,20,Yes,
WS-PRELIM-DILAP-PRESTART-01,Review drawings and records,SI-PRELIM-DILAP,DM-PRELIM-DILAP-STD,CC-PRESTART,10,Yes,
WS-PRELIM-DILAP-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-DILAP,DM-PRELIM-DILAP-STD,CC-PRESTART,20,Yes,
WS-PRELIM-DILAP-PRESTART-03,Set out work location,SI-PRELIM-DILAP,DM-PRELIM-DILAP-STD,CC-PRESTART,30,Yes,
WS-PRELIM-DILAP-QA-01,Capture QA records and as-builts,SI-PRELIM-DILAP,DM-PRELIM-DILAP-STD,CC-QA,10,Yes,
WS-PRELIM-DILAP-QA-02,Final inspection and closeout,SI-PRELIM-DILAP,DM-PRELIM-DILAP-STD,CC-QA,20,Yes,
WS-PRELIM-INDUCT-PRESTART-01,Review drawings and records,SI-PRELIM-INDUCT,DM-PRELIM-INDUCT-STD,CC-PRESTART,10,Yes,
WS-PRELIM-INDUCT-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-INDUCT,DM-PRELIM-INDUCT-STD,CC-PRESTART,20,Yes,
WS-PRELIM-INDUCT-PRESTART-03,Set out work location,SI-PRELIM-INDUCT,DM-PRELIM-INDUCT-STD,CC-PRESTART,30,Yes,
WS-PRELIM-INDUCT-QA-01,Capture QA records and as-builts,SI-PRELIM-INDUCT,DM-PRELIM-INDUCT-STD,CC-QA,10,Yes,
WS-PRELIM-INDUCT-QA-02,Final inspection and closeout,SI-PRELIM-INDUCT,DM-PRELIM-INDUCT-STD,CC-QA,20,Yes,
WS-PRELIM-WASTE-PRESTART-01,Review drawings and records,SI-PRELIM-WASTE,DM-PRELIM-WASTE-STD,CC-PRESTART,10,Yes,
WS-PRELIM-WASTE-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-WASTE,DM-PRELIM-WASTE-STD,CC-PRESTART,20,Yes,
WS-PRELIM-WASTE-PRESTART-03,Set out work location,SI-PRELIM-WASTE,DM-PRELIM-WASTE-STD,CC-PRESTART,30,Yes,
WS-PRELIM-WASTE-QA-01,Capture QA records and as-builts,SI-PRELIM-WASTE,DM-PRELIM-WASTE-STD,CC-QA,10,Yes,
WS-PRELIM-WASTE-QA-02,Final inspection and closeout,SI-PRELIM-WASTE,DM-PRELIM-WASTE-STD,CC-QA,20,Yes,
WS-PRELIM-PWRAUD-PRESTART-01,Review drawings and records,SI-PRELIM-PWRAUD,DM-PRELIM-PWRAUD-STD,CC-PRESTART,10,Yes,
WS-PRELIM-PWRAUD-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-PWRAUD,DM-PRELIM-PWRAUD-STD,CC-PRESTART,20,Yes,
WS-PRELIM-PWRAUD-PRESTART-03,Set out work location,SI-PRELIM-PWRAUD,DM-PRELIM-PWRAUD-STD,CC-PRESTART,30,Yes,
WS-PRELIM-PWRAUD-QA-01,Capture QA records and as-builts,SI-PRELIM-PWRAUD,DM-PRELIM-PWRAUD-STD,CC-QA,10,Yes,
WS-PRELIM-PWRAUD-QA-02,Final inspection and closeout,SI-PRELIM-PWRAUD,DM-PRELIM-PWRAUD-STD,CC-QA,20,Yes,
WS-PRELIM-SUPER-PRESTART-01,Review drawings and records,SI-PRELIM-SUPER,DM-PRELIM-SUPER-STD,CC-PRESTART,10,Yes,
WS-PRELIM-SUPER-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-SUPER,DM-PRELIM-SUPER-STD,CC-PRESTART,20,Yes,
WS-PRELIM-SUPER-PRESTART-03,Set out work location,SI-PRELIM-SUPER,DM-PRELIM-SUPER-STD,CC-PRESTART,30,Yes,
WS-PRELIM-SUPER-QA-01,Capture QA records and as-builts,SI-PRELIM-SUPER,DM-PRELIM-SUPER-STD,CC-QA,10,Yes,
WS-PRELIM-SUPER-QA-02,Final inspection and closeout,SI-PRELIM-SUPER,DM-PRELIM-SUPER-STD,CC-QA,20,Yes,
WS-PRELIM-ENGFIN-PRESTART-01,Review drawings and records,SI-PRELIM-ENGFIN,DM-PRELIM-ENGFIN-STD,CC-PRESTART,10,Yes,
WS-PRELIM-ENGFIN-PRESTART-02,Confirm site constraints and controls,SI-PRELIM-ENGFIN,DM-PRELIM-ENGFIN-STD,CC-PRESTART,20,Yes,
WS-PRELIM-ENGFIN-PRESTART-03,Set out work location,SI-PRELIM-ENGFIN,DM-PRELIM-ENGFIN-STD,CC-PRESTART,30,Yes,
WS-PRELIM-ENGFIN-QA-01,Capture QA records and as-builts,SI-PRELIM-ENGFIN,DM-PRELIM-ENGFIN-STD,CC-QA,10,Yes,
WS-PRELIM-ENGFIN-QA-02,Final inspection and closeout,SI-PRELIM-ENGFIN,DM-PRELIM-ENGFIN-STD,CC-QA,20,Yes,
WS-ENV-TC-OVERLAY-01,Apply overlay support activity,SI-ENV-TC,DM-ENV-TC-STD,CC-OVERLAY,10,Yes,
WS-ENV-SEDF-OVERLAY-01,Apply overlay support activity,SI-ENV-SEDF,DM-ENV-SEDF-STD,CC-OVERLAY,10,Yes,
WS-ENV-TREE-OVERLAY-01,Apply overlay support activity,SI-ENV-TREE,DM-ENV-TREE-STD,CC-OVERLAY,10,Yes,
WS-ENV-DUST-OVERLAY-01,Apply overlay support activity,SI-ENV-DUST,DM-ENV-DUST-STD,CC-OVERLAY,10,Yes,
WS-ENV-MUD-OVERLAY-01,Apply overlay support activity,SI-ENV-MUD,DM-ENV-MUD-STD,CC-OVERLAY,10,Yes,
WS-GEN-DEP-BH-PRESTART-01__SI-GEN-DEP-BH__DM-GEN-DEP-BH-METRO,Review drawings and records,SI-GEN-DEP-BH,DM-GEN-DEP-BH-METRO,CC-PRESTART,10,Yes,
WS-GEN-DEP-BH-PRESTART-02__SI-GEN-DEP-BH__DM-GEN-DEP-BH-METRO,Confirm site constraints and controls,SI-GEN-DEP-BH,DM-GEN-DEP-BH-METRO,CC-PRESTART,20,Yes,
WS-GEN-DEP-BH-PRESTART-03__SI-GEN-DEP-BH__DM-GEN-DEP-BH-METRO,Set out work location,SI-GEN-DEP-BH,DM-GEN-DEP-BH-METRO,CC-PRESTART,30,Yes,
WS-GEN-DEP-BH-HIRE-01__SI-GEN-DEP-BH__DM-GEN-DEP-BH-METRO,Mobilise / demobilise hire or overlay support,SI-GEN-DEP-BH,DM-GEN-DEP-BH-METRO,CC-HIRE,10,Yes,
WS-GEN-DEP-BH-PRESTART-01__SI-GEN-DEP-BH__DM-GEN-DEP-BH-REG,Review drawings and records,SI-GEN-DEP-BH,DM-GEN-DEP-BH-REG,CC-PRESTART,10,Yes,
WS-GEN-DEP-BH-PRESTART-02__SI-GEN-DEP-BH__DM-GEN-DEP-BH-REG,Confirm site constraints and controls,SI-GEN-DEP-BH,DM-GEN-DEP-BH-REG,CC-PRESTART,20,Yes,
WS-GEN-DEP-BH-PRESTART-03__SI-GEN-DEP-BH__DM-GEN-DEP-BH-REG,Set out work location,SI-GEN-DEP-BH,DM-GEN-DEP-BH-REG,CC-PRESTART,30,Yes,
WS-GEN-DEP-BH-HIRE-01__SI-GEN-DEP-BH__DM-GEN-DEP-BH-REG,Mobilise / demobilise hire or overlay support,SI-GEN-DEP-BH,DM-GEN-DEP-BH-REG,CC-HIRE,10,Yes,
WS-GEN-DEP-AH-PRESTART-01,Review drawings and records,SI-GEN-DEP-AH,DM-GEN-DEP-AH-STD,CC-PRESTART,10,Yes,
WS-GEN-DEP-AH-PRESTART-02,Confirm site constraints and controls,SI-GEN-DEP-AH,DM-GEN-DEP-AH-STD,CC-PRESTART,20,Yes,
